Host   Node   Slot  Product  Version   Location
 1724   6031   3       XCOM    0.00    MANAMA,
 1727   4361   1       XCOM  104.03    SAN DIEGO,CA
 1728  13174   2       XCOM  104.03    ZAVENTHEM,
 1730  12240   1       CMTI  107.04    CHICAGO,IL
 1731   2515   4       XCOM  104.03    DENVER,CO
 1732   6765   1       ACOM    4.05    FAIRFAX,VA
 1733   7654   1       XCOM    0.00    HARTFORD,CT
 1734  12525   0        TII  105.35    TORONTO,ON
Host   Node   Slot  Product  Version   Location
 1734  12525  FF       I2IS    7.03    TORONTO,ON
 1735   7564   1       ACOM    2.03    CINCINNATI,OH
 1737   7242   1       ISCS    6.40    HIGH POINT,NC
 1738   7243   1       ISCS    6.40    PARKERSBURG,WV
 1739   2337  FF       I2IS    0.00    NORRISTOWN,PA
 1740   3162   1       CMTI  107.04    CHICAGO,IL
 1741   2131   4       XCOM  104.03    NEWARK,NJ
 1742   2274  FF        TII    0.00    PITTSBURGH,PA
 1745   5671   1       ISCS    6.40    AMES,IA
 1746  11010  FF       I2IS   11.33    SOUTHFIELD,MI
 1746  11010   0        TII  105.35    SOUTHFIELD,MI
 1747   6433  FF       I2IS    7.03    NORRISTOWN,PA
 1747   6433   0        TII  105.35    NORRISTOWN,PA
 1748   7670  FF       I2IS    0.00    MADISON HEIGHTS,MI
 1749   7550  FF       I2IS    7.03    MELBOURNE,
 1749   7550   0        TII  105.22    MELBOURNE,
 1750   6434  FF       I2IS    7.04    NORRISTOWN,PA
 1750   6434   0        TII  105.22    NORRISTOWN,PA
 1751   5431   1       ISCS    6.40    OPELIKA,AL
 1752   6221   1       ISCS    6.40    LARAMIE,WY
 1755   3523   0        TII  105.35    AUSTIN,TX
 1755   3523  FF       I2IS    7.03    AUSTIN,TX
 1757   2216   2       CMTI  103.00    MEMPHIS,TN
 1758  10402   1       ISCS    6.40    ROCKVILLE,MD
 1761   2232   1       XCOM  104.05    BALTIMORE,MD
 1763   7523   1       XCOM  300.55    FAIRFAX,VA
 1764   7056  FF       I2IS    7.03    NEW YORK,NY
 1764   7056   0        TII  105.35    NEW YORK,NY
 1765  13200   1       XCOM  104.03    BERKELEY HEIGHTS,NJ
 1766   5022  FF       I2IS    7.03    MEMPHIS,TN
 1766   5022   0        TII  105.22    MEMPHIS,TN
 1767   4450   0        TII  105.35    ST.-CLOUD,
 1767   4450  FF       I2IS    7.03    ST.-CLOUD,
 1768  11344  FF       I2IS    7.03    DUSSELDORF,
 1768  11344   0        TII  105.35    DUSSELDORF,
 1769   2117   3       XCOM  104.03    RACINE,WI
 1770   4272  FF        TII    0.00    LONDON,
 1771   6452  FF        TII    0.00    LONDON,
 1772   2175   0        TII  105.22    VERNON,CA
 1772   2175  FF       I2IS    7.03    VERNON,CA
 1773   2354   1       ISCS    6.40    BALTIMORE,MD
 1774   2355  FF        TII    0.00    FREMONT,CA
 1775   2356  FF        TII    0.00    FREMONT,CA
 1776   2357   1       ISCS    6.40    BLOOMFIELD,CT
 1777   4120   3       ACOM  103.01    RICHARDSON,TX
 1778   3116   5        MUX    4.01    NEW YORK,NY
 1779   6475   2       XCOM  103.01    PLYMOUTH,MI
 1780   2363  FF        TII    0.00    PHOENIX,AZ
 1781   2364   1       ISCS    6.40    PHOENIX,AZ
 1782  11527   1       CMTI  107.04    PLYMOUTH,MI
 1783  11304  FF       I2IS   11.33    WILMINGTON,DE
 1783  11304   0        TII  105.35    WILMINGTON,DE
 1784  11304   1       ISCS    6.40    WILMINGTON,DE
 1785   5100   1       ISCS    6.40    CINCINNATI,OH
 1785   6151   1       ISCS  106.03    CINCINNATI,OH
 1786   2411  FF        ATC    0.00    GLEN ELLYN,IL
 1787   2353   1       ACOM  103.01    WILLIAMSPORT,PA
 1788   5376   1       XCOM    0.00    NEW YORK,NY
 1790  10573   1       XCOM  104.03    CHARLOTTE,NC
Host   Node   Slot  Product  Version   Location
 1791   2342   1       XCOM  104.03    NEW YORK,NY
 1792  10261   1       ISCS    6.40    SHEBOYGAN,WI
 1793  13207  FF        TII    0.00    GLASGOW,
 1794   5050   1       ISCS  106.03    EARTH CITY,MO
 1796   2167   2       XCOM  104.03    FAIRFAX,VA
 1798   3542  FF       I2IS    7.03    SAN DIEGO,CA
 1798   3542   0        TII  105.22    SAN DIEGO,CA
 1799   3542   1       ACOM    2.03    SAN DIEGO,CA
 1800   2021   4        MUX    0.00    SAN JOSE,CA
 1804   6032   2       XCOM    0.00    MANAMA,
 1805   2144   4       CMTI  107.04    NORRISTOWN,PA
 1807   5605   1       ISCS    6.40    LOVES PARK,IL
 1808   5505   4       XCOM  104.03    HAZELWOOD,MO
 1809   5515   1       SDLC    2.04    BALTIMORE,MD
 1811   5476   2    UNREPOR    1.00    DENVER,CO
 1812   2151   1       XCOM    0.00    LODI,CA
 1813  10057   4        PBH  107.05    BUFFALO,NY
 1814   5023  FF       I2IS    7.04    BALTIMORE,MD
 1814   5023   0        TII  105.22    BALTIMORE,MD
 1815   2065   0        TII  105.35    BALTIMORE,MD
 1815   2065  FF       I2IS    7.03    BALTIMORE,MD
 1818   2307  FF       I2IS    0.00    SAN JOSE,CA
 1819   2307   1       TMCS    0.00    SAN JOSE,CA
 1820   7355  FF       T2G2    0.00    SAN JOSE,CA
 1821   2315   0        TII  105.35    BLOOMFIELD,CT
 1821   2315  FF       I2IS    7.03    BLOOMFIELD,CT
 1822   7356  FF       T2G2    0.00    SAN JOSE,CA
 1824   3223   0        TII  105.22    IRVINE,CA
 1824   3223  FF       I2IS    7.03    IRVINE,CA
 1825   7446   1       XCOM  104.03    LEXINGTON,KY
 1826  10252   2       TRSW   12.43    IRVINE,CA
 1827   7631   1       ISCS    6.40    AUBURN,WA
 1828  11310   2       XCOM  104.03    IRVINE,CA
 1829   3261  FF        TII    0.00    PITTSBURGH,PA
 1830   5241   0        TII  105.35    VERNON,CA
 1830   5241  FF       I2IS   11.33    VERNON,CA
 1831  11155   1       ACOM  102.03    NEWARK,DE
 1834   7033  FF       I2IS    7.03    EAST SYRACUSE,NY
 1834   7033   0        TII  105.22    EAST SYRACUSE,NY
 1835  12400  FF       I2IS    7.03    VANCOUVER,BC
 1835  12400   0        TII  105.35    VANCOUVER,BC
 1839   6332   1       SNAH    1.04    CHICAGO,IL
 1840   2401  FF        TII    0.00    DALLAS,TX
 1841   4346   3       T2G2  305.22    FAIRFAX,VA
 1842   6133  FF       I2IS    7.03    TACOMA,WA
 1842   6133   0        TII  105.35    TACOMA,WA
 1843   5313   4       XCOM  104.03    CINCINNATI,OH
 1845   3442   0        TII  105.35    SUNNYVALE,CA
 1845   3442  FF       I2IS    7.03    SUNNYVALE,CA
 1846   3346   1       XCOM  104.03    MISSION,KS
 1847  11557   1       SNAH    5.05    CHICAGO,IL
 1848   5056   4       MSRV  103.03    MEMPHIS,TN
 1849   5342  FF       I2IS    0.00    TORONTO,ON
 1850  12754   2       XCOM  104.03    PISCATAWAY,NJ
 1851   7230   0        TII  105.22    EAST SYRACUSE,NY
 1851   7230  FF       I2IS    7.03    EAST SYRACUSE,NY
 1853  10455  FF       I2IS    7.03    HARTFORD,CT
 1853  10455   0        TII  105.22    HARTFORD,CT
 1856  11402   0        TII  105.35    MODESTO,CA
Host   Node   Slot  Product  Version   Location
 1856  11402  FF       I2IS   11.33    MODESTO,CA
 1857   2375   0        TII  105.22    CAROL STREAM,IL
 1857   2375  FF       I2IS    7.03    CAROL STREAM,IL
 1859  10464   0        TII  105.22    QUEBEC CITY,PQ
 1859  10464  FF       I2IS    7.03    QUEBEC CITY,PQ
 1860   5002   1       ACOM    2.03    WHEELING,IL
 1861  12467   2       SDLC    2.04    TORONTO,ON
 1862   4071   2       XCOM  104.03    NEWARK,NJ
 1864   4352   2        PBH  107.05    PHILADELPHIA,PA
 1865   4631  FF       I2IS    7.03    ALBANY,NY
 1865   4631   0        TII  105.35    ALBANY,NY
 1867   2143   3       XCOM  104.03    NORRISTOWN,PA
 1868   2414   1       ISCS    6.40    DENVER,CO
 1869   2415  FF        TII    0.00    DENVER,CO
 1870   2151   3       ASAT    0.00    LODI,CA
 1871   7443   1       SDLC    2.04    ROTTERDAM,
 1872  12563   0        TII  105.35    LONDON,
 1872  12563  FF       I2IS   11.01    LONDON,
 1873   3244   3       ACOM  102.03    DEARBORN,MI
 1874  12301   1       XCOM  104.03    RALEIGH,NC
 1875   4317   2       XCOM  104.03    MINNEAPOLIS,MN
 1876   3000   0        TII  105.35    ST.-CLOUD,
 1876   3000  FF       I2IS    7.03    ST.-CLOUD,
 1877   3575  FF       I2IS    7.03    TOKYO,
 1877   3575   0        TII  105.22    TOKYO,
 1878   2775   0        TII  105.34    BIRMINGHAM,AL
 1878   2775  FF       I2IS    7.03    BIRMINGHAM,AL
 1879  11040   1       ACOM    2.03    WILMINGTON,DE
 1881   2117   1       ACOM    2.03    RACINE,WI
 1882   3371   0        TII  105.22    TOKYO,
 1882   3371  FF       I2IS    7.03    TOKYO,
 1884   3717   0        TII  105.22    OSAKA,
 1884   3717  FF       I2IS    7.03    OSAKA,
 1885   6627  FF        ATC    0.00    NUREMBERG,
 1887   7416   3       XCOM  104.03    SAN FRANCISCO,CA
 1889   6275   1       CMTI  107.04    DALLAS,TX
 1890   4035   3       XCOM  104.03    NEW YORK,NY
 1892   3737   2       ACOM    2.03    CLEARWATER,FL
 1893   2034   0        TII  105.22    SAN JOSE,CA
 1893   2034  FF       I2IS    7.03    SAN JOSE,CA
 1894   3325   1    UNKNOWN    1.01    SAN JOSE,CA
 1895   2241   1       XCOM  104.03    AUSTIN,TX
 1896   4067   2       ACOM    0.00    SAN JOSE,CA
 1897  10660   2        MUX    0.00    SAN JOSE,CA
 1898  12207   2       ISCS  106.03    SURESNES,
 1900  10324  FF       I2IS    7.04    VERNON,CA
 1900  10324   0        TII  105.22    VERNON,CA
 1903   2650   1       XCOM  104.03    BALTIMORE,MD
 1904  10411   1       XCOM  104.03    AUSTIN,TX
 1906  12461   2       SDLC    2.04    SAN FRANCISCO,CA
 1907  12127   2       SDLC    2.04    MINNEAPOLIS,MN
 1908   2575   2       XCOM  104.03    WASHINGTON,DC
 1909   4146   1       ISCS  106.03    BROMMA,
 1910  12302   1       XCOM    0.00    SAVANNAH,GA
 1911   7632   1       ISCS    6.40    NAPA,CA
 1912  10160  FF       I2IS   11.33    CHICAGO,IL
 1912  10160   0        TII  105.35    CHICAGO,IL
 1913  10160   1       XCOM  300.55    CHICAGO,IL
 1914   6055   0        TII  105.22    BALTIMORE,MD
Host   Node   Slot  Product  Version   Location
 1914   6055  FF       I2IS    7.03    BALTIMORE,MD
 1916   5040  FF       I2IS    7.03    IRVINE,CA
 1916   5040   0        TII  105.22    IRVINE,CA
 1917  10200   0        TII  105.35    DORAVILLE,GA
 1917  10200  FF       I2IS    7.03    DORAVILLE,GA
 1918   6534  FF        ATC    0.00    FRANKFURT,
 1920  10407   1        MUX    5.00    FAIRFAX,VA
 1921   6445   0        TII  105.35    FRANKFURT,
 1921   6445  FF       I2IS    7.03    FRANKFURT,
 1923   4016   1       XCOM  104.03    NEWPORT BEACH,CA
 1924   4016   1       XCOM  104.03    NEWPORT BEACH,CA
 1925   4016   1       XCOM  104.03    NEWPORT BEACH,CA
 1926   5634   2       XCOM  104.03    OAK BROOK,IL
 1927   7303   0        TII  105.35    DANVILLE,IL
 1927   7303  FF       I2IS   11.33    DANVILLE,IL
 1928   3677   1       ISCS    6.40    JOPLIN,MO
 1930   7536   2       SNAH    1.04    VERNON,CA
 1931   7372   1       ISCS    6.40    PETERSBURG,VA
 1932   3503   1       ACOM    2.03    CLEVELAND,OH
 1933  11136   2       CMTI  107.04    GLENDALE,CA
 1935  12717   0        TII  105.22    VANCOUVER,BC
 1935  12717  FF       I2IS    7.04    VANCOUVER,BC
 1936  10070   1       ISCS    6.40    NEW YORK,NY
 1937  11346   0        TII  105.35    FT. LAUDERDALE,FL
 1937  11346  FF       I2IS   11.33    FT. LAUDERDALE,FL
 1938   2354  FF       I2IS   11.33    BALTIMORE,MD
 1938   2354   0        TII  105.35    BALTIMORE,MD
 1939   6456   0        TII  105.35    NEWPORT BEACH,CA
 1939   6456  FF       I2IS    7.03    NEWPORT BEACH,CA
 1940   6457  FF       I2IS   11.33    NEWPORT BEACH,CA
 1940   6457   0        TII  105.35    NEWPORT BEACH,CA
 1941   6460  FF       I2IS    7.03    NEWPORT BEACH,CA
 1941   6460   0        TII  105.35    NEWPORT BEACH,CA
 1942   2474   1       SNAH    1.04    FREDERICK,MD
 1943   2371  FF        TII    0.00    SPRINGFIELD,IL
 1944   4475  FF       I2IS   11.33    SPRINGFIELD,IL
 1944   4475   0        TII  105.35    SPRINGFIELD,IL
 1945   3101  FF        TII    0.00    ST.-CLOUD,
 1946   7121   0        TII  105.35    OMAHA,NE
 1946   7121  FF       I2IS    7.03    OMAHA,NE
 1947  11367   5       TRSW   12.43    ROCKVILLE,MD
 1948  10111   1       TRSW   12.43    ROCKVILLE,MD
 1949  10443   2       TRSW   12.43    FREMONT,CA
 1950   3503   0        TII  105.22    CLEVELAND,OH
 1950   3503  FF       I2IS    7.03    CLEVELAND,OH
 1951   7022   1       XCOM  104.03    KINGSTON,
 1952  10672  FF       I2IS    7.03    PITTSBURGH,PA
 1952  10672   0        TII  105.35    PITTSBURGH,PA
 1954   6461   0        TII  105.35    PITTSFORD,NY
 1954   6461  FF       I2IS   11.33    PITTSFORD,NY
 1955   6462   1       ISCS    6.40    PITTSFORD,NY
 1956   6463   0        TII  105.61    PITTSFORD,NY
 1956   6463  FF       I2IS   13.02    PITTSFORD,NY
 1957   6464  FF       I2IS   11.33    PITTSFORD,NY
 1957   6464   0        TII  105.61    PITTSFORD,NY
 1958   3613   2        PBH  107.05    NORRISTOWN,PA
 1960   5233   0        TII  105.34    NEWPORT BEACH,CA
 1960   5233  FF       I2IS    7.03    NEWPORT BEACH,CA
 1961  11215  FF        ATC    0.00    BADENHAUSEN,
Host   Node   Slot  Product  Version   Location
 1963   3375   1       XCOM  104.03    BETHESDA,MD
 1964   2267   3       T2G2  305.22    MADRID,
 1965   4632   5        PBH  112.04    SAN FRANCISCO,CA
 1966  10765   1       ACOM    0.00    HEILBRONN,
 1968  12363   0        TII  105.35    PARIS,
 1968  12363  FF       I2IS    7.03    PARIS,
 1969  12677  FF       I2IS    7.03    GENEVA,
 1969  12677   0        TII  105.35    GENEVA,
 1970   6332   2       CMTI  107.04    CHICAGO,IL
 1974   2353   1       ACOM  103.01    WILLIAMSPORT,PA
 1975  11073   1       XCOM  300.55    FAIRFAX,VA
 1976  10346  FF       I2IS   11.33    NORFOLK,VA
 1976  10346   0        TII  105.35    NORFOLK,VA
 1977  13536   1       XCOM  104.05    PORTLAND,OR
 1978  11073   1       XCOM  300.55    FAIRFAX,VA
 1979   5011   0        TII  105.22    EAST SYRACUSE,NY
 1979   5011  FF       I2IS    7.04    EAST SYRACUSE,NY
 1980   3153  FF        TII    0.00    EAST SYRACUSE,NY
 1981   4672   1       ISCS    6.40    EAST SYRACUSE,NY
 1983   4147   3       XCOM  104.03    DURHAM,NC
 1984   3147   4       XCOM  104.03    DURHAM,NC
 1985   7122  FF       I2IS    7.03    OMAHA,NE
 1985   7122   0        TII  105.22    OMAHA,NE
 1986   7670   1       ASAT    0.00    MADISON HEIGHTS,MI
 1989   6515   0        TII  105.61    CHARLOTTE,NC
 1989   6515  FF       I2IS   13.02    CHARLOTTE,NC
 1990   2714   1       XCOM  104.03    NEW YORK,NY
 1991  10022   1       XCOM  104.03    HOUSTON,TX
 1992   3210   1       XCOM  104.03    JACKSONVILLE,FL
 1993   5244   2       XCOM    0.00    VERNON,CA
 1994   2157   3       XCOM  104.03    MIAMI,FL
 1995   4037   0        TII  105.22    FAIRFAX,VA
 1995   4037  FF       I2IS    7.04    FAIRFAX,VA
 1996   4716  FF       I2IS    7.04    FAIRFAX,VA
 1996   4716   0        TII  105.22    FAIRFAX,VA
 1997   4744  FF       I2IS    7.03    FAIRFAX,VA
 1997   4744   0        TII  105.35    FAIRFAX,VA
 1998   3513   2       MSRV  103.03    NEWARK,NJ
 1999  10513   4       ACOM    2.03    BOSTON,MA
 2000   2431   0        TII  105.22    FREMONT,CA
 2000   2431  FF       I2IS    7.03    FREMONT,CA
 2001   4776  FF       I2IS    7.03    FAIRFAX,VA
 2001   4776   0        TII  105.34    FAIRFAX,VA
 2002   3124   0        TII  105.35    NEWARK,NJ
 2002   3124  FF       I2IS    7.03    NEWARK,NJ
 2003   3155  FF       I2IS    7.03    NEWARK,NJ
 2003   3155   0        TII  105.22    NEWARK,NJ
 2004   7241   1       ISCS    6.40    GREENVILLE,NC
 2005   4052   0        TII  105.22    NEWARK,NJ
 2005   4052  FF       I2IS    7.04    NEWARK,NJ
 2006   3616  FF       I2IS    7.03    CAMBRIDGE,MA
 2006   3616   0        TII  105.22    CAMBRIDGE,MA
 2007   2433  FF        TII    0.00    GLEN ELLYN,IL
 2010   2143   4       XCOM  104.03    NORRISTOWN,PA
 2011  10445   3    UNKNOWN    0.00    ROCKVILLE,MD
 2011   2203   1    UNKNOWN    1.00    ROCKVILLE,MD
 2012   3502   1       XCOM  104.03    PISCATAWAY,NJ
 2013   4702  FF       I2IS    7.03    GLEN ELLYN,IL
 2013   4702   0        TII  105.22    GLEN ELLYN,IL
Host   Node   Slot  Product  Version   Location
 2014   5417  FF       I2IS    7.03    MARSEILLE,
 2014   5417   0        TII  105.35    MARSEILLE,
 2017   2440   1       ISCS    6.40    BROOKFIELD,WI
 2018   2527   2       XCOM  104.03    VIENNA,
 2021   2671   1       ONTM   13.00    FREMONT,CA
 2022   2763   1       ONTM   13.00    FREMONT,CA
 2024   4130  FF        TII    0.00    TUCSON,AZ
 2025   2461   0        TII  105.22    KANATA,ON
 2025   2461  FF       I2IS    7.04    KANATA,ON
 2026   3107   1       ISCS    6.40    BOULDER CITY,NV
 2028   4721   2       XCOM  104.03    NORRISTOWN,PA
 2030   6306   2       XCOM  104.03    SCHAUMBURG,IL
 2031   6611   1       ISCS  106.03    DES PLAINES,IL
 2032   4426   1       TRSW   12.24    ROCKVILLE,MD
 2033   4745   0        TII  105.22    GLEN ELLYN,IL
 2033   4745  FF       I2IS    7.03    GLEN ELLYN,IL
 2034   2077   0        TII  105.22    GLEN ELLYN,IL
 2034   2077  FF       I2IS    7.03    GLEN ELLYN,IL
 2036   3163  FF       I2IS    7.03    HARTFORD,CT
 2036   3163   0        TII  105.22    HARTFORD,CT
 2037   4764   0        TII  105.35    HAZELWOOD,MO
 2037   4764  FF       I2IS   11.33    HAZELWOOD,MO
 2040   3240   0        TII  105.35    GLEN ELLYN,IL
 2040   3240  FF       I2IS    7.03    GLEN ELLYN,IL
 2041   6765   2       XCOM  105.10    FAIRFAX,VA
 2042   5660   2       TRSW    0.00    SAN JOSE,CA
 2043  12131   2    UNREPOR    0.00    BOSTON,MA
 2045  11623   1       CMTI  107.04    DETROIT,MI
 2046   2461   1       ACOM  103.01    KANATA,ON
 2048   2525  FF       I2IS    7.03    FREMONT,CA
 2048   2525   0        TII  105.22    FREMONT,CA
 2049   2526   0        TII  105.22    FREMONT,CA
 2049   2526  FF       I2IS    7.03    FREMONT,CA
 2050   7750   2       T2G2  305.22    NEWARK,NJ
 2051   2125   5       XCOM  103.01    NEWARK,NJ
 2053   3177   4       XCOM  104.03    AUSTIN,TX
 2054  12005  FF       I2IS   11.33    FAIRFAX,VA
 2054  12005   0        TII  105.35    FAIRFAX,VA
 2056   2510  FF        TII    0.00    FREMONT,CA
 2057   6106   1       ISCS    6.40    OMAHA,NE
 2059   7412   1       XCOM  104.03    FAIRFAX,VA
 2060   4420   1       XCOM  104.03    SAN ANTONIO,TX
 2061   3775   1       ISCS    6.40    NEWARK,OH
 2062   6271   1       ACOM  103.01    RICHLAND,WA
 2063  10047  FF       I2IS    7.03    GENEVA,
 2063  10047   0        TII  105.22    GENEVA,
 2064  10356   0        TII  105.35    GLASGOW,
 2064  10356  FF       I2IS   11.33    GLASGOW,
 2067   7523   1       XCOM  300.55    FAIRFAX,VA
 2068   5656  FF        TII    0.00    MEMPHIS,TN
 2069   2527   1       XCOM  104.03    VIENNA,
 2070   2721   1       SNAH    3.03    DAYTON,OH
 2074   2546   0        TII  105.35    FAIRFAX,VA
 2074   2546  FF       I2IS    7.03    FAIRFAX,VA
 2075   2547  FF       I2IS    7.03    FAIRFAX,VA
 2075   2547   0        TII  105.35    FAIRFAX,VA
 2076   2545   1       ISCS    6.40    FAIRFAX,VA
 2077   2541  FF        TII    0.00    FAIRFAX,VA
 2078   2542  FF        TII    0.00    FAIRFAX,VA
Host   Node   Slot  Product  Version   Location
 2079   2543  FF        TII    0.00    FAIRFAX,VA
